_id,url
ObjectId(5874c38825149736a833aa12),http://bj.58.com/shouji/28387118288702x.shtml
ObjectId(5874c38825149736a833aa13),http://bj.58.com/shouji/28387245674442x.shtml
ObjectId(5874c38825149736a833aa14),http://bj.58.com/shouji/28387140945966x.shtml
ObjectId(5874c38825149736a833aa15),http://bj.58.com/shouji/28386933507792x.shtml
ObjectId(5874c38825149736a833aa16),http://bj.58.com/shouji/28387230629453x.shtml
ObjectId(5874c38825149736a833aa17),http://bj.58.com/shouji/28387090148042x.shtml
ObjectId(5874c38825149736a833aa18),http://bj.58.com/shouji/28387206963637x.shtml
ObjectId(5874c38825149736a833aa19),http://bj.58.com/shouji/28425207332550x.shtml
ObjectId(5874c38825149736a833aa1a),http://bj.58.com/shouji/28424896342720x.shtml
ObjectId(5874c38825149736a833aa1b),http://bj.58.com/shouji/28430103697995x.shtml
ObjectId(5874c38825149736a833aa1c),http://bj.58.com/shouji/28408296926387x.shtml
ObjectId(5874c38825149736a833aa1d),http://bj.58.com/shouji/28430253673273x.shtml
ObjectId(5874c38825149736a833aa1e),http://bj.58.com/shouji/28430282510538x.shtml
ObjectId(5874c38825149736a833aa1f),http://bj.58.com/shouji/28430315640371x.shtml
ObjectId(5874c39625149736a833aa20),http://bj.58.com/shouji/28300474859719x.shtml
ObjectId(5874c39625149736a833aa21),http://bj.58.com/shouji/28532938268727x.shtml
ObjectId(5874c39625149736a833aa22),http://bj.58.com/shouji/28532922084540x.shtml
ObjectId(5874c39625149736a833aa23),http://bj.58.com/shouji/28532257932741x.shtml
ObjectId(5874c39625149736a833aa24),http://bj.58.com/shouji/28533334313275x.shtml
ObjectId(5874c39625149736a833aa25),http://bj.58.com/shouji/28532963909418x.shtml
ObjectId(5874c39625149736a833aa26),http://bj.58.com/shouji/28533082188344x.shtml
ObjectId(5874c39625149736a833aa27),http://bj.58.com/shouji/28533015813440x.shtml
ObjectId(5874c39625149736a833aa28),http://bj.58.com/shouji/28532895349199x.shtml
ObjectId(5874c39625149736a833aa29),http://bj.58.com/shouji/28397967068717x.shtml
ObjectId(5874c39625149736a833aa2a),http://bj.58.com/shouji/28090372284721x.shtml
ObjectId(5874c39625149736a833aa2b),http://bj.58.com/shouji/28392324424776x.shtml
ObjectId(5874c39625149736a833aa2c),http://bj.58.com/shouji/28090355198259x.shtml
ObjectId(5874c39625149736a833aa2d),http://bj.58.com/shouji/28498243080394x.shtml
ObjectId(5874c39625149736a833aa2e),http://bj.58.com/shouji/28498045222221x.shtml
ObjectId(5874c39625149736a833aa2f),http://bj.58.com/shouji/28420195908028x.shtml
ObjectId(5874c39625149736a833aa30),http://bj.58.com/shouji/28409332693174x.shtml
ObjectId(5874c39625149736a833aa31),http://bj.58.com/shouji/28387745411907x.shtml
ObjectId(5874c39625149736a833aa32),http://bj.58.com/shouji/28379185547448x.shtml
ObjectId(5874c39625149736a833aa33),http://bj.58.com/shouji/28475526191674x.shtml
ObjectId(5874c39625149736a833aa34),http://bj.58.com/shouji/28475577120186x.shtml
ObjectId(5874c39625149736a833aa35),http://bj.58.com/shouji/28475556578383x.shtml
ObjectId(5874c39625149736a833aa36),http://bj.58.com/shouji/28475569136433x.shtml
ObjectId(5874c39625149736a833aa37),http://bj.58.com/shouji/28475587827400x.shtml
ObjectId(5874c39625149736a833aa38),http://bj.58.com/shouji/28475541414730x.shtml
ObjectId(5874c39625149736a833aa39),http://bj.58.com/shouji/28475432846914x.shtml
ObjectId(5874c39625149736a833aa3a),http://bj.58.com/shouji/28438899666765x.shtml
ObjectId(5874c39625149736a833aa3b),http://bj.58.com/shouji/28377731007541x.shtml
ObjectId(5874c39625149736a833aa3c),http://bj.58.com/shouji/28541984424010x.shtml
ObjectId(5874c39625149736a833aa3d),http://bj.58.com/shouji/28542011244366x.shtml
ObjectId(5874c39725149736a833aa3e),http://bj.58.com/shouji/28542037332304x.shtml
ObjectId(5874c39725149736a833aa3f),http://bj.58.com/shouji/28542071995084x.shtml
ObjectId(5874c39725149736a833aa40),http://bj.58.com/shouji/28541997795006x.shtml
ObjectId(5874c39725149736a833aa41),http://bj.58.com/shouji/28541641521585x.shtml
ObjectId(5874c39725149736a833aa42),http://bj.58.com/shouji/28542049878066x.shtml
ObjectId(5874c39725149736a833aa43),http://bj.58.com/shouji/28541718029514x.shtml
ObjectId(5874c39725149736a833aa44),http://bj.58.com/shouji/28487467403972x.shtml
ObjectId(5874c39725149736a833aa45),http://bj.58.com/shouji/28487587156552x.shtml
ObjectId(5874c39725149736a833aa46),http://bj.58.com/shouji/28444227305934x.shtml
ObjectId(5874c39725149736a833aa47),http://bj.58.com/shouji/28487325042371x.shtml
ObjectId(5874c39725149736a833aa48),http://bj.58.com/shouji/26230694538423x.shtml
ObjectId(5874c39725149736a833aa49),http://bj.58.com/shouji/26233178551496x.shtml
ObjectId(5874c39725149736a833aa4a),http://bj.58.com/shouji/28487491529014x.shtml
ObjectId(5874c39725149736a833aa4b),http://bj.58.com/shouji/26628539329986x.shtml
ObjectId(5874c39725149736a833aa4c),http://bj.58.com/shouji/25967530388432x.shtml
ObjectId(5874c39725149736a833aa4d),http://bj.58.com/shouji/28522266022971x.shtml
ObjectId(5874c39725149736a833aa4e),http://bj.58.com/shouji/28642315960893x.shtml
ObjectId(5874c39725149736a833aa4f),http://bj.58.com/shouji/28643834229318x.shtml
ObjectId(5874c39725149736a833aa50),http://bj.58.com/shouji/23134565760265x.shtml
